RegionName,California,Texas,New York,Florida,Illinois,Pennsylvania,Ohio,Michigan,Georgia,North Carolina,New Jersey,Virginia,Washington,Massachusetts,Indiana,Arizona,Tennessee,Missouri,Maryland,Wisconsin,Minnesota,Colorado,Alabama,South Carolina,Louisiana,Kentucky,Oregon,Oklahoma,Connecticut,Iowa,Mississippi,Arkansas,Kansas,Utah,Nevada,New Mexico,West Virginia,Nebraska,Idaho,Hawaii,Maine,New Hampshire,Rhode Island,Montana,Delaware,South Dakota,Alaska,North Dakota,Vermont,District of Columbia,Wyoming
Feb-12,166450,74617,110775,77628,80951,82194,57492,44146,63656,79944,167906,125699,140358,187662,60650,88602,65289,63534,146840,87545,101439,142430,50833,73978,75691,55894,137166,47979,147689,63841,56325,47756,55019,135761,87540,105204,43959,69118,94211,263814,111332,135938,152510,121520,137288,96102,153414,114360,145639,253285,127767
Mar-12,166783,74849,110679,77857,80831,82108,57353,44346,63832,79873,167762,125813,140171,187466,60632,89057,65338,63562,146828,87358,101671,142804,50921,73967,75852,55963,137418,48024,147160,63825,56265,47860,55149,136009,87489,104995,44017,69150,94710,264738,111273,135647,151683,121799,136930,96121,153812,114979,145522,254515,128187
Apr-12,167512,75076,110707,78189,80647,82103,57308,44495,64030,79928,167375,126019,140203,187757,60706,90547,65395,63672,146971,87221,102109,143298,50871,73983,76093,56054,137976,48161,146754,63893,56228,48010,55268,136643,87516,104776,44062,69287,95634,265867,111138,135453,150856,122059,136551,96129,154049,115581,145506,254633,128432
May-12,168468,75348,110825,78575,80751,82148,57262,44788,64301,79923,166830,126196,140918,188481,60783,92600,65447,63814,147157,87403,102633,144095,50883,73938,76314,56097,138655,48319,146231,64001,56215,48200,55419,137478,87899,104789,44077,69542,96598,266468,111118,135606,150336,122472,136714,96182,154540,116232,145396,255917,128947
Jun-12,169588,75586,110969,78973,80658,82170,57200,45062,64563,79863,166067,126306,141744,188794,60834,94792,65475,63867,147351,87556,103228,145135,50859,73840,76507,56073,139332,48444,145422,64099,56217,48362,55565,138307,88835,104862,44138,69720,97538,265289,111186,136059,150020,122804,136283,96320,154563,117050,145399,257735,129562
Jul-12,170949,75896,111153,79448,80343,82155,57151,45483,64886,79786,165345,126466,142670,188955,60859,96735,65536,63842,147586,87791,103805,146275,50879,73700,76519,56057,139851,48541,144631,64232,56246,48458,55655,138973,89842,105023,44222,69906,98643,265119,111328,136679,150023,123204,135911,96564,154648,117807,145308,260557,130074
Aug-12,172535,76116,111280,79990,80065,82111,57140,45837,65146,79796,164737,126545,143564,189026,60844,98652,65618,63803,147871,87773,104413,147177,50875,73567,76576,56034,140658,48621,144154,64338,56269,48532,55697,139659,91402,104994,44307,70025,100117,265016,111436,136922,150107,123738,134999,96826,154676,118524,145274,263512,130312
Sep-12,174298,76268,111352,80590,79708,82031,57150,46139,65269,79783,164479,126698,144365,189144,60851,100872,65713,63841,148084,87819,105066,148092,50902,73587,76581,56096,141517,48652,143825,64481,56221,48630,55624,140721,92852,105213,44313,70238,101509,266735,111492,137090,150109,124204,134415,97179,154814,119165,145238,266527,130567
Oct-12,176277,76368,111348,81232,79849,81959,57146,46466,65420,79780,164421,126957,145264,189631,60922,102871,65771,63787,148283,87671,105860,148902,50924,73654,76586,56149,142611,48588,143780,64675,56142,48712,55577,142014,94381,105218,44302,70335,102697,267756,111549,137239,150300,124743,133671,97527,155169,120035,145161,269869,131154
Nov-12,178463,76559,111408,81865,80014,81916,57122,46806,65760,79770,164557,127424,146299,190543,60905,104875,65793,63832,148538,87642,106684,149760,51002,73747,76490,56212,143280,48563,143758,64880,56089,48806,55559,143347,96009,105335,44298,70592,103443,269791,111865,137488,151052,125320,133149,97794,155549,121073,145110,273320,131782
Dec-12,181405,76815,111573,82616,80090,81942,57090,47115,66184,79766,164670,127811,147395,191793,60927,106146,65834,63882,148900,87457,107453,150572,51035,73773,76370,56221,144067,48617,144087,65080,56097,48905,55569,144672,97844,105025,44317,70864,104406,271138,112184,137773,152039,125951,132615,98052,155789,122136,145177,276436,132540
Jan-13,184483,77137,111710,83482,80277,82014,57095,47427,66756,79807,165158,128193,148242,192746,60873,107705,65911,64126,149460,87460,108184,151610,51122,73809,76330,56252,144942,48769,144579,65300,56115,49055,55532,145835,100087,104975,44372,71431,105534,272758,112518,137812,152572,126420,132315,98355,156131,123247,145422,276920,132993
Feb-13,187985,77487,111914,84485,80539,82125,57178,47872,67371,79898,165637,128535,149180,194246,60955,108698,66064,64297,150220,87205,108795,152821,51203,73873,76422,56307,146513,48880,144883,65538,56121,49190,55461,147122,102525,104931,44462,71913,106659,273650,112701,138095,153298,126760,132531,98735,156107,124419,145716,276459,133431
Mar-13,191762,77962,112108,85499,80896,82257,57269,48464,68069,80128,166206,129013,150403,195724,61000,110118,66263,64439,151330,87366,109457,154200,51362,74097,76672,56422,148203,49013,145351,65694,56173,49279,55568,148649,105517,105327,44617,72246,108111,275109,112842,138684,154060,127175,133146,99093,156445,125579,145958,276177,133732
Apr-13,195889,78516,112481,86533,81356,82469,57441,49103,68696,80389,166475,129449,151936,197281,61171,111355,66498,64506,152532,87729,110119,155384,51490,74281,76865,56508,150192,49189,146174,65792,56169,49344,55707,150680,108004,105600,44743,72439,109240,276677,112830,139551,155392,127648,133831,99375,156745,126604,145999,279237,134010
May-13,200196,79086,112885,87671,81768,82719,57648,49767,69370,80678,166885,129787,153577,198594,61320,112863,66695,64638,153772,88481,111203,156554,51564,74460,77016,56602,152149,49315,147359,65880,56163,49389,55867,152467,110824,106057,44848,72581,110575,276946,112805,140289,156522,128116,134294,99644,157425,127483,145881,284047,134406
Jun-13,204656,79625,113332,88784,82407,83023,57952,50442,70080,80959,167552,130043,154955,199782,61541,114744,66890,64814,154715,89061,112310,157602,51618,74658,77231,56700,153867,49432,148422,66027,56107,49447,55870,154409,113780,106548,44938,72792,111544,277111,112830,140906,157653,128684,134655,99951,158285,128391,145722,288095,134613
Jul-13,209112,80165,113659,90019,82879,83290,58242,51209,70779,81230,168381,130327,156351,201099,61712,116835,67043,64976,155605,89555,113479,158772,51648,74960,77510,56837,155324,49553,149037,66143,56059,49508,55909,156143,117229,106971,45062,72956,112691,277261,112773,141461,158434,129203,134971,100331,159166,129186,145544,291328,134831
Aug-13,213102,80657,113900,91266,83589,83451,58510,51985,71526,81493,169323,130648,157637,202318,61869,118524,67274,65062,156388,89987,114491,159995,51726,75345,77830,57007,156334,49717,149514,66239,56030,49581,55914,157766,120250,107677,45178,73134,113577,280831,112861,142033,159576,129823,135685,100725,160148,129931,145415,294149,134966
Sep-13,216853,81183,114055,92581,84159,83570,58677,52732,72272,81673,170042,131046,158920,203623,61957,119885,67534,65102,157230,90463,115403,161134,51796,75669,77973,57129,157403,49878,150011,66329,56008,49642,55939,159108,123015,107864,45320,73279,114347,284691,112814,142543,160624,130347,136476,101119,160917,130711,145232,296650,135144
Oct-13,220436,81733,114290,93781,84952,83631,58852,53364,73057,81880,170677,131313,159964,204832,62022,121020,67879,65240,158001,90819,116252,162187,51894,75927,78103,57258,158324,49878,150251,66410,56016,49685,55953,160189,125520,108260,45468,73418,114907,289485,112882,143026,161634,130892,137465,101455,161476,131485,145091,299173,135431
Nov-13,224156,82311,114502,94923,85261,83738,58998,53918,73758,82047,171300,131672,160686,205779,62131,121668,68221,65380,158904,91079,116906,163137,51994,76174,78218,57372,159739,49874,150428,66480,55987,49695,55978,161098,127726,108325,45636,73548,115322,293679,112850,143392,162094,131389,138020,101752,162050,132270,145046,301252,135767
Dec-13,227548,82818,114748,95991,85653,83781,59116,54493,74471,82312,171722,132026,161365,206428,62281,122812,68522,65549,159522,91199,117485,164202,52091,76388,78299,57481,161172,49852,150299,66593,56029,49660,56039,161470,129209,109142,45752,73691,115550,297911,112799,143814,162142,131812,138426,101997,162691,132949,145097,303459,136200
Jan-14,230800,83255,114971,96976,85854,83873,59078,55112,75079,82542,172262,132570,162115,207086,62413,124133,68802,65654,160105,91430,118192,165171,52162,76684,78509,57513,162597,49991,150151,66720,56072,49666,56046,161875,130570,109748,45784,73770,115630,299279,112728,144061,162574,132280,139128,102271,162927,133556,145242,305771,136692
Feb-14,233660,83735,115248,97876,86274,84033,59004,55663,75691,82824,172647,132955,163216,207733,62571,125920,69033,65760,160658,91827,119100,166216,52213,76942,78792,57609,163776,50171,150166,66904,56169,49750,56054,162278,131909,110241,45786,73972,116105,300075,112606,144423,162929,132761,139655,102513,163043,134229,145465,308589,137173
Mar-14,235513,84202,115576,98707,86575,84241,58952,56147,76237,83055,173497,133313,163973,209006,62767,126511,69217,65909,161110,92432,120280,167144,52276,77122,79204,57690,164686,50384,150050,67176,56265,49912,56027,163051,133054,110238,45808,74311,116783,299947,112630,144759,164246,133317,140248,102864,163152,134711,145581,312189,137728
Apr-14,236588,84696,115920,99367,86828,84418,59004,56564,76825,83267,174219,133543,164836,210364,63047,126519,69361,66159,161771,92853,121294,168121,52400,77167,79487,57863,165629,50562,150093,67504,56422,50070,56110,163487,133708,110249,45891,74861,117562,301193,112969,145346,165507,133821,140712,103190,163302,135363,145728,315088,138194
May-14,237304,85236,116229,99978,87219,84549,59132,57049,77336,83438,174868,133741,165478,211588,63303,126538,69537,66567,162039,93185,122074,169222,52551,77257,79493,58006,166256,50754,149896,67807,56590,50188,56248,163811,133966,110225,45989,75294,118120,302432,113528,145833,166872,134299,141752,103609,163427,135959,145711,316830,138784
Jun-14,238031,85850,116494,100444,87714,84721,59314,57597,77814,83544,175226,133903,166677,212228,63568,126852,69747,66958,162419,93512,122502,170376,52710,77397,79377,58217,167152,50913,150006,68018,56760,50265,56404,163976,134194,110009,46079,75589,118515,304609,113923,146334,167530,134812,142622,103898,163292,136760,145821,317443,139340
Jul-14,238610,86409,116674,100944,88074,84891,59508,58091,78252,83608,175427,134079,167652,212651,63829,126972,69952,67276,162446,93876,122705,171551,52824,77640,79282,58414,167930,51081,149870,68164,56940,50295,56586,163935,134856,109879,46172,75793,118707,306248,114066,146709,167335,135403,143130,104181,163652,137287,145837,318825,139942
Aug-14,238913,86922,116831,101289,88279,84980,59596,58457,78641,83649,175424,134165,168466,212933,64084,127167,70113,67466,162569,94011,122665,172459,52942,77843,79378,58526,168919,51221,149389,68232,57200,50337,56740,164103,135334,109567,46279,75940,118621,308179,113954,146966,166903,135969,143349,104429,164196,138327,145891,319714,140363
Sep-14,239515,87403,116920,101796,88474,84989,59664,58660,79018,83740,175222,134246,169005,212907,64292,127091,70252,67600,162566,93966,122505,173477,53014,78064,79507,58622,169875,51362,148800,68295,57437,50404,56901,164110,135366,109624,46439,76058,118489,309054,113881,147127,166540,136527,143567,104782,164777,139192,145854,319957,140822
Oct-14,240657,87946,117021,102505,88676,84970,59669,58852,79373,83862,174992,134370,169831,212822,64490,127400,70349,67725,162657,93910,122327,174700,53090,78238,79682,58697,170853,51563,148317,68358,57716,50508,57027,164631,136110,109613,46608,76134,118486,309635,113746,147400,166586,136896,143770,105168,165372,141030,145939,319592,141201
Nov-14,242420,88527,117148,103290,88892,85004,59764,59045,79761,84028,174779,134612,170799,213016,64703,128020,70433,67870,162885,94040,122308,176152,53185,78374,80042,58842,171806,51727,148099,68473,57980,50625,57169,165249,136852,110031,46754,76249,118715,310423,113584,147851,166984,137236,143759,105575,165849,141587,146081,320312,141725
Dec-14,244031,89139,117333,104106,89076,85086,59903,59243,80141,84196,174670,134849,171973,213931,64915,128873,70575,67992,163103,94248,122562,177841,53241,78493,80248,59009,172686,51886,147909,68604,58287,50730,57321,165847,138531,110337,46863,76525,119199,311203,113538,148291,167405,137645,143694,105924,166819,142242,146305,321358,142259
Jan-15,245747,89668,117473,104812,89247,85175,60123,59516,80476,84417,174846,134968,173260,215231,65029,129399,70811,68001,163174,94477,122951,179692,53327,78655,80421,59242,173675,52011,147901,68803,58595,50854,57489,166472,139607,110427,46935,76844,119782,312564,113750,148802,168223,137972,143946,106397,167540,142256,146579,320438,142861
Feb-15,247600,90227,117567,105599,89467,85302,60388,59869,80812,84697,175392,135210,174384,216362,65138,129810,71109,68067,163263,94807,123802,181740,53398,78905,80520,59433,174891,52226,148124,69000,58857,50972,57635,167110,140941,110407,47057,77319,120659,313247,114543,149265,168890,138444,144447,106931,168056,143150,147045,319842,143369
Mar-15,249603,90829,117652,106302,89909,85548,60655,60333,81192,85071,175767,135485,175788,217322,65209,130905,71422,68234,163730,95081,124746,183751,53569,79275,80852,59655,176385,52488,148647,69233,59070,51107,57851,168255,141861,110444,47191,77796,121442,314733,115498,149932,169486,138817,145052,107488,168278,144237,147537,319284,143751
Apr-15,251230,91553,117935,107006,90444,85923,60946,60751,81672,85426,176106,135810,177218,217887,65425,132118,71701,68604,164114,95626,125758,185641,53723,79654,81168,59872,177783,52753,149146,69484,59267,51242,58096,169686,142825,110869,47367,78346,122473,315808,116276,150763,169660,139478,145968,107976,168970,145562,147877,320614,144052
May-15,252629,92250,118324,107718,90946,86324,61266,61129,82218,85732,176256,136096,179001,218738,65612,133243,72040,68962,164541,96082,126385,187543,53837,79985,81451,60102,179174,52929,149703,69781,59459,51348,58410,171015,144147,111217,47509,78855,123244,317187,116630,151954,169992,140120,146427,108364,170164,146963,147946,321550,144475
Jun-15,253672,92944,118786,108445,91122,86575,61578,61475,82731,85979,176467,136258,180493,219336,65846,133861,72338,69295,164415,96477,126800,189276,53906,80284,81743,60295,180533,53081,149932,70049,59673,51469,58715,172118,145180,111562,47627,79300,124120,317558,116992,152927,170898,140839,147130,108856,171244,148132,147900,322718,144956
Jul-15,254036,93553,119179,109126,91246,86680,61847,61802,83151,86248,176497,136352,181839,220142,65931,134710,72640,69539,164297,96623,127104,191038,53968,80587,82036,60459,182000,53192,150052,70287,59863,51599,58942,173301,145659,111902,47727,79629,124766,318258,117459,153700,171981,141389,147436,109339,171727,148848,147778,324223,145550
Aug-15,254730,94038,119520,109878,91275,86737,62036,62086,83480,86533,176467,136418,183392,220760,66007,135492,72908,69737,163982,96684,127350,192769,54024,80867,82250,60657,183519,53291,149988,70488,60056,51742,59088,174769,146299,112320,47821,79922,125511,318281,117986,154001,172613,141924,148140,109902,171704,149153,147644,325555,146063
Sep-15,255912,94422,119793,110738,91303,86827,62183,62226,83795,86787,176394,136553,184826,221282,66077,136447,73231,69905,163948,96757,127587,194646,54115,81125,82486,60861,184923,53358,150044,70648,60187,51876,59148,176294,147413,112517,47979,80148,126122,318728,118182,154233,172585,142405,148494,110141,171568,149265,147360,327500,146453
Oct-15,258082,94906,119986,111685,91359,86940,62299,62324,84078,87024,176262,136730,186378,221880,66167,137042,73591,70079,163920,96880,127834,196512,54164,81420,82731,61024,186323,53291,149789,70783,60297,51996,59262,177489,148458,112393,48130,80372,126745,319876,118153,154293,172739,142994,148706,110398,171693,149487,147236,329571,146783
Nov-15,260157,95418,120102,112564,91423,87050,62440,62482,84450,87212,176191,136919,187906,222094,66307,137580,73999,70235,163778,97170,128306,198399,54220,81759,82940,61172,187729,53234,149336,70966,60359,52147,59368,178436,149014,112045,48272,80614,127363,321188,118159,154511,173338,143547,148785,110602,172088,150044,147205,331050,147086
Dec-15,262885,96015,120163,113557,91662,87134,62567,62798,84857,87379,176208,137164,189661,222386,66450,138247,74324,70489,164070,97519,128925,200220,54272,82090,83108,61314,189417,53237,149121,71154,60449,52279,59495,179395,149761,111989,48353,80814,128274,322118,118685,155112,174281,144124,148834,111062,172938,150654,147202,332113,147553
Jan-16,265413,96528,120218,114512,91997,87331,62746,63162,85336,87575,176297,137486,191288,222961,66598,139591,74659,70738,164433,97899,129843,201893,54376,82419,83174,61486,191255,53393,149281,71359,60569,52424,59607,180503,151054,112244,48460,81045,129425,323116,119213,155571,175877,144408,149112,111562,173663,151178,147261,332148,147905
Feb-16,267609,97061,120526,115567,92684,87678,62955,63572,85819,87872,176610,137619,193347,224507,66761,140737,75002,71061,165086,98324,130864,203725,54534,82735,83317,61739,192883,53618,149702,71571,60689,52580,59783,181687,152521,112704,48589,81255,130555,324561,119649,155876,178213,144619,149768,112039,174182,151671,147655,332876,148274
Mar-16,269040,97590,120977,116406,93366,88003,63282,63900,86358,88210,176987,137807,195227,225996,66904,141598,75400,71372,165538,98723,131971,205631,54710,83086,83404,62031,194489,53842,150090,71849,60839,52769,59954,182914,153349,113348,48732,81536,131665,326034,119971,156090,179891,144860,150516,112757,174097,152208,148363,333394,148544
Apr-16,270640,98196,121553,117347,93977,88332,63635,64445,86984,88613,177438,138108,197242,227741,67144,142324,75776,71745,166405,99305,132874,207746,54929,83425,83653,62400,196344,54080,150298,72127,60970,52952,60153,184215,154500,113892,48858,81868,132560,327202,120746,156770,181235,145411,151405,113469,173791,152607,148993,335048,148699
May-16,272138,98889,122083,118194,94370,88527,63957,65034,87533,89044,177757,138566,198807,229068,67432,143124,76083,72169,167362,99928,133515,209455,55108,83815,83936,62731,198474,54276,150564,72406,61116,53130,60393,185839,155433,114483,48974,82281,133712,328453,121347,157795,181938,145976,152114,114205,173649,152623,149239,336664,148848
Jun-16,273560,99533,122546,119152,94678,88841,64241,65702,87983,89512,177979,138928,200554,230352,67827,143798,76376,72597,167964,100663,134060,210984,55284,84175,84302,63086,200476,54437,150665,72649,61306,53311,60659,187393,156862,114931,49066,82720,134723,330246,121736,158723,182847,146389,153163,114671,173440,152639,149422,338340,148976
Jul-16,274100,100173,122936,120096,94932,89061,64492,66221,88306,89927,178081,139199,202352,230914,68228,144201,76722,72989,168335,101146,134654,212400,55395,84514,84626,63376,202396,54591,150806,72889,61502,53467,60880,188961,157924,115423,49156,83175,135777,332081,121704,159382,183476,146835,154103,115092,173629,152769,149579,339281,149078
Aug-16,274972,100612,123287,121012,95120,89281,64740,66598,88566,90327,178008,139421,203903,231270,68570,144831,77085,73296,168363,101650,135277,213832,55519,84898,84890,63631,204123,54731,150642,73093,61750,53586,61068,190073,158797,115588,49240,83603,136654,334419,121894,159916,184039,147408,154859,115547,173470,152936,149690,340005,148949
Sep-16,276001,101063,123596,121836,95256,89401,64965,66987,88773,90746,177915,139714,205372,232036,68852,145670,77505,73592,168927,102116,135751,215218,55629,85331,85157,63846,205755,54893,150320,73227,61945,53698,61187,191445,159743,115771,49334,84059,137706,336872,122326,160457,185545,147988,155233,116097,173698,153179,149713,340521,148700
Oct-16,278152,101528,123944,122658,95479,89559,65198,67391,89105,91179,177942,140035,206761,232941,69123,146778,77922,73920,169411,102626,136230,216631,55785,85795,85336,64075,207193,55055,150330,73356,62087,53830,61327,192706,160039,116206,49398,84511,138662,338882,122823,161132,186656,148483,155693,116663,173847,153514,149782,340783,148575
Nov-16,280410,102235,124298,123610,95818,89779,65467,67788,89588,91620,178119,140565,208609,234279,69348,147928,78413,74303,170203,103037,136780,218330,55982,86228,85489,64328,208549,55194,150789,73523,62197,53995,61446,194379,160829,116911,49421,84933,139608,340169,123408,161742,187615,148941,156191,117255,174247,153877,149974,343049,148641
Dec-16,282674,103050,124790,124644,96300,90140,65791,68180,90167,92090,178364,141182,210759,235397,69554,148797,78888,74627,170781,103487,137482,220229,56179,86617,85496,64593,210263,55360,151421,73798,62341,54164,61664,196028,160164,117637,49427,85383,140546,341502,123740,162304,187955,149567,156852,117858,174599,154272,150294,345684,148742
Jan-17,285020,103726,125224,125541,96912,90377,66150,68637,90636,92530,178907,141806,212917,236621,69667,149689,79268,74963,171551,104087,138312,222304,56321,86881,85614,64846,212048,55437,152084,74146,62568,54342,61908,197577,160563,117832,49422,85838,141270,343188,124248,162937,188411,150088,157573,118489,174727,154384,150507,349306,148791
Feb-17,287348,104400,125537,126402,97503,90670,66545,69184,91139,92993,179505,142420,215217,237493,69916,150735,79630,75367,172304,104810,139386,224498,56443,87220,85722,65126,214086,55586,152554,74510,62763,54524,62199,199121,161249,118001,49489,86436,142285,344726,124808,164066,189373,150620,158181,119135,174608,154498,150761,352545,148824
Mar-17,289607,104973,125843,127230,98163,91030,66973,69821,91695,93502,180445,142956,217570,238501,70248,151999,80143,75850,173119,105567,140691,226721,56604,87551,86076,65487,215940,55730,153201,74890,62948,54758,62520,201056,163638,118057,49575,87146,143241,346378,125509,165188,190624,151186,158467,119751,174337,154388,151118,354602,148788
Apr-17,291574,105666,126379,128298,98757,91615,67458,70516,92344,94088,181168,143565,220091,240175,70786,153094,80813,76368,174108,106392,142094,228654,56820,88100,86432,65918,217860,55999,154052,75271,63121,54983,62879,203299,165549,118535,49710,87945,144773,347849,126432,166374,193147,152038,158213,120347,174308,154133,151615,355309,148789
May-17,293472,106270,127100,129304,99216,92188,67928,71324,92934,94635,182145,143965,222398,242222,71305,154089,81464,76778,174836,107135,143307,230281,57017,88546,86806,66359,219489,56238,154974,75603,63315,55215,63164,205403,167418,119061,49833,88604,146126,350552,127413,167188,195614,152816,157973,121010,174676,154271,152324,354412,148742
Jun-17,295574,106842,127920,130266,99473,92626,68348,72045,93522,95098,182606,144348,224461,244402,71818,155101,82033,77160,175401,107849,144236,231689,57155,89013,87019,66750,220847,56438,155660,75893,63511,55403,63379,207306,169743,119604,49974,89123,147537,352550,128455,168224,198092,153617,158019,121666,175281,154659,153005,354292,148833
Jul-17,296351,107298,128591,131088,99597,92977,68685,72546,94147,95475,183075,144551,226452,246096,72214,156245,82579,77465,175339,108392,144881,232936,57294,89417,87194,67114,221938,56575,156236,76131,63675,55650,63528,209067,172465,120090,50133,89537,148797,354268,129365,169216,199696,154271,158223,122305,175841,155264,153521,355137,149016
Aug-17,297141,107642,129127,131983,99784,93271,69042,72935,94743,95867,183461,144842,228298,247164,72622,157051,83116,77796,175357,108886,145266,234119,57470,89813,87349,67437,223026,56716,156633,76347,63848,55877,63701,210926,174657,120531,50323,89945,149971,354551,130003,170170,200601,154894,158750,122839,176066,155300,154123,355586,149362
Sep-17,298157,107979,129581,132857,100025,93596,69401,73289,95482,96311,184059,145150,230011,248256,72981,158074,83617,78205,175505,109273,145592,235448,57708,90156,87551,67760,224136,56892,157016,76522,64009,56071,63901,212375,177326,120874,50576,90382,151201,355672,130398,170954,201139,155552,159287,123303,176504,155335,154831,356877,149841
Oct-17,300597,108411,129983,133791,100364,93944,69808,73654,96191,96864,184669,145568,231845,249020,73415,159037,84098,78642,176089,109614,145903,237061,57919,90465,87762,68026,225395,57113,157274,76681,64188,56224,64139,213737,180418,120928,50867,90874,152217,357360,130619,171819,201909,156258,159933,123683,176959,155373,155776,358560,150342
Nov-17,303418,108970,130481,134713,100745,94289,70157,74042,97014,97414,185363,146079,233806,250306,73812,160153,84604,79077,176894,110038,146564,238764,58088,90831,88022,68343,226802,57354,157855,76911,64385,56394,64433,215156,183985,121102,51153,91398,153360,359267,130878,172937,203869,157159,160410,124038,177218,155770,156562,360278,150839
Dec-17,306512,109599,130925,135737,101253,94696,70505,74461,97848,97990,186082,146567,236465,251547,74249,161086,85102,79480,177744,110714,147480,240849,58324,91244,88286,68650,228439,57606,158313,77221,64579,56609,64759,216989,186994,121264,51350,91941,154548,360593,131209,174113,205862,158000,160637,124335,177135,156019,157320,361859,151432
Jan-18,309756,110184,131493,136471,101838,95216,70742,75123,98620,98535,186872,147135,239141,253206,74509,162340,85510,79898,178286,111594,148631,242804,58552,91770,88724,69005,230232,57823,158616,77448,64800,56837,65068,218829,189273,121548,51519,92402,156100,362029,131872,175182,207870,158560,160952,124658,176614,156341,157988,361899,152011
Feb-18,313067,110806,132071,137291,102438,95815,71128,75901,99443,99175,187866,147599,242127,255162,74874,163827,86014,80340,179060,112529,149948,244848,58829,92369,89173,69368,232327,57935,158776,77656,65015,57112,65331,221097,192088,122009,51714,92901,157947,363829,132783,175922,209332,159154,161898,125050,176077,156387,158533,364167,152589
Mar-18,315768,111483,132729,138180,102929,96658,71628,76782,100177,99786,188969,148199,244851,256872,75313,165340,86537,80874,179919,113547,151378,246768,59095,93124,89460,69736,234479,58057,159316,77884,65223,57394,65583,223454,193996,122911,51907,93371,159946,365604,133833,176864,211303,159864,163366,125635,175600,156784,158977,363598,153042
Apr-18,317955,112231,133360,139310,103315,97418,72306,77627,101041,100388,190357,148705,247531,258382,75966,166665,87170,81487,181184,114566,152667,248959,59411,93777,89487,70109,236355,58178,160086,78245,65424,57677,65872,226129,196366,123953,52081,94010,162008,366493,134629,178044,212864,161050,164858,126288,175443,156917,159469,364666,153576
May-18,319767,112950,134002,140371,103625,98110,72945,78443,101851,100945,191308,149254,249689,259677,76591,167811,87743,82101,182121,115542,153574,250938,59741,94351,89369,70439,237835,58346,160810,78617,65647,57897,66200,228373,198381,124816,52183,94682,164265,366813,135430,179323,214096,162295,165687,127175,176005,157113,160032,365204,154073
Jun-18,321221,113608,134659,141224,103836,98471,73458,79192,102614,101498,191992,149655,251242,261196,77242,168749,88308,82600,182766,116220,154121,252473,60050,94802,89406,70772,239049,58432,161432,78825,65918,58090,66517,230201,201568,125281,52258,95333,166597,367264,136244,180490,214911,163540,166116,127942,176481,156806,160080,368203,154572
Jul-18,321612,114172,135395,141950,103912,98762,73914,79815,103340,102070,192228,150018,252357,262557,77895,169529,88839,83016,183151,116735,154476,253618,60371,95260,89438,71094,240203,58510,161706,79009,66181,58283,66685,232066,204376,125443,52305,95789,168709,368117,137114,181337,215627,164540,166418,128669,177156,156736,160389,370680,155025
Aug-18,321527,114690,136142,142597,103950,98980,74213,80310,103975,102581,192283,150283,253253,263350,78463,170365,89298,83402,183140,117094,154908,254645,60642,95710,89644,71368,241228,58589,161910,79174,66407,58455,66820,233785,207172,125735,52337,96173,170361,369373,137784,182272,216594,165141,166727,129279,177420,156690,160514,372187,155458
Sep-18,321444,115119,136833,143276,104059,99225,74476,80719,104619,103104,192467,150575,254311,263575,78903,171501,89759,83669,183246,117499,155270,255851,60883,96183,89748,71601,242048,58701,161776,79388,66629,58634,66924,235589,209031,126142,52463,96536,171886,370021,138265,182985,217101,165550,166973,129948,177495,156759,161017,373947,155954
Oct-18,322199,115605,137327,143982,104197,99455,74709,81030,105249,103571,192730,150952,255480,263597,79187,172440,90216,83947,183276,117865,155744,257298,61095,96601,89863,71768,242821,58872,161829,79572,66851,58775,67119,237352,210351,126989,52539,96919,173568,370338,138539,183608,217137,165986,167368,130675,177564,156680,161145,375688,156370
Nov-18,323167,116089,137756,144782,104367,99770,75030,81308,105912,104127,193023,151433,256806,263729,79550,173281,90669,84223,183731,118247,156226,258960,61355,97045,89764,71831,243822,59098,161862,79750,67112,58970,67385,239222,211147,127779,52665,97328,175457,369977,138810,183934,216883,166643,168195,131276,177760,156698,161228,377988,156766
Dec-18,323878,116696,138112,145699,104531,100124,75394,81684,106561,104677,193282,152070,258119,264476,79987,173949,91089,84657,184176,118680,156859,260419,61575,97505,89623,71957,245021,59334,162272,80016,67382,59197,67674,240985,212330,128658,52762,97811,177115,369762,139122,184479,216883,167427,169211,131866,178224,156933,161358,379367,157126
Jan-19,324658,117383,138563,146507,104765,100554,75805,82116,107161,105247,193552,152736,259740,265145,80528,175044,91548,85143,184957,119109,157650,261626,61806,97965,89535,72155,246447,59518,162259,80331,67623,59438,67943,242999,213542,129416,52931,98323,178922,370510,139200,185124,217188,168272,170438,132391,178645,157353,161699,380701,157660
Feb-19,325201,118096,139032,147104,105180,101030,76259,82649,107789,105798,194074,153592,261057,265511,80977,176166,92003,85693,185680,119867,158528,262994,62048,98430,89629,72538,247700,59749,162651,80713,67911,59688,68156,244910,214993,130010,53128,98782,180758,371912,139457,185838,217481,169125,171187,132898,179888,157882,162349,380803,158301
Mar-19,325873,118669,139650,147502,105641,101488,76771,83172,108520,106363,195000,154431,262330,265843,81432,177233,92534,86160,186225,120793,159425,264071,62330,98797,89814,72885,248750,59965,163166,81042,68198,59933,68396,246926,215457,130563,53331,99287,182901,373668,139690,186479,218787,169859,171876,133350,181547,158044,163137,383117,159255
