RegionName,California,Texas,New York,Florida,Illinois,Pennsylvania,Ohio,Michigan,Georgia,North Carolina,New Jersey,Virginia,Washington,Massachusetts,Indiana,Arizona,Tennessee,Missouri,Maryland,Wisconsin,Minnesota,Colorado,Alabama,South Carolina,Louisiana,Kentucky,Oregon,Oklahoma,Connecticut,Iowa,Mississippi,Arkansas,Kansas,Utah,Nevada,New Mexico,West Virginia,Nebraska,Idaho,Hawaii,Maine,New Hampshire,Rhode Island,Montana,Delaware,South Dakota,Alaska,North Dakota,Vermont,District of Columbia,Wyoming
Dec-03,617923,217791,517872,304603,351143,252222,220109,266629,275578,262408,507042,374680,361692,569696,193392,273209,222028,223516,400370,246119,320533,376339,204723,252995,214926,186578,299495,166832,471045,193557,169821,169237,197981,297750,357303,255505,150757,194536,248154,571088,315175,362305,412295,265874,316926,192174,284032,,278989,581572,252958
Jan-04,625682,218730,522651,307704,353286,253786,220797,267604,276288,263198,511023,377994,364185,573354,193711,274513,222702,224615,404425,247369,322299,376793,205245,253897,215826,187156,301032,167361,475166,194131,170255,169964,198447,298410,363979,256687,151627,195256,248882,577907,317391,364582,416838,267168,319750,192024,283923,,280362,587868,253704
Feb-04,634404,220579,527055,310637,354854,255421,221438,268369,276940,263879,514973,381891,366700,577066,194004,276174,223371,225437,408766,248844,323997,377125,205758,254772,216916,187676,302630,167902,478302,194503,170753,170776,199012,299327,370230,258080,152567,195983,249919,585772,320644,367164,422078,268993,322460,192768,285337,,282846,594224,254595
Mar-04,644771,223148,530905,313886,356058,256963,221993,269004,277471,264361,519277,386575,368860,580851,194341,278100,223944,225924,412634,250120,325416,377627,206288,255742,217945,188023,304319,168369,481028,194851,171321,171629,199698,300110,379302,258862,153766,196620,250874,594458,323991,369970,426493,270740,324937,193723,286203,,285218,601737,255805
Apr-04,656156,225068,534222,317209,357447,258697,222355,269264,278110,264807,523837,392378,371191,584581,194502,280352,224477,226247,417223,251434,327264,378451,206788,256790,218865,188163,306176,168719,484229,195244,171746,172514,200571,300801,388062,259736,154708,197096,251821,603908,327159,372712,430945,272584,327747,194955,288280,,287985,607408,257443
May-04,669821,226332,538015,321351,359015,260845,222693,269474,278762,265306,529601,399580,374468,587950,195052,283111,225009,226766,422357,253212,329048,379558,207462,258160,219679,188317,308545,169067,488469,195758,172150,173313,201288,301047,399946,260793,155415,197650,252884,613394,331278,375935,435838,275229,331078,195977,289476,,291728,615125,259034
Jun-04,684982,226925,542671,326105,361361,263363,223050,269691,279466,266070,535925,407667,378476,591340,195550,286121,225657,227522,429182,255265,331186,380852,208279,259676,220472,188640,311230,169427,493447,196417,172593,174218,201891,301560,412454,262423,155883,198274,253980,626948,335843,379381,442132,278147,335491,197501,291458,,295792,623922,261152
Jul-04,700700,227793,548267,331507,363807,266355,223592,270266,280285,266968,543173,416865,382344,595858,196250,290356,226461,228603,437092,257699,333320,382234,209349,261337,221252,189163,314471,169866,498882,197046,173244,175150,202334,301963,426591,264376,156824,199187,255291,642090,341115,382247,448752,281175,340177,199219,293337,,299717,635259,263347
Aug-04,715304,228796,554271,337511,366836,269336,224130,271100,281399,267910,550602,426200,385985,600925,196829,295264,227327,229645,445972,259547,335519,383573,210304,262711,222402,189730,317624,170446,503998,197753,173946,176206,202995,302516,437843,265975,157968,200064,256492,656437,343684,385088,454734,282933,344659,200629,295486,,301978,645411,265988
Sep-04,729046,230081,560947,343548,369806,272397,224715,272102,282664,268958,557834,435413,389645,607326,197387,300033,228244,230587,454629,261517,337951,384506,211179,264387,223543,190302,320899,171183,509163,198393,174808,177261,204618,302873,446058,267268,159301,200731,257635,667597,345861,387729,459767,284249,348674,201575,298299,,304067,657834,268096
Oct-04,741309,231196,567437,349288,373070,274909,225359,273182,283918,270044,564985,442843,393346,613301,198026,304810,229227,231467,461762,263259,340150,385587,212087,266187,224678,191009,324105,172019,515220,199176,175724,178267,206409,303287,451591,268757,160463,201374,258983,677579,347413,390680,465578,285078,352467,202581,301045,,306511,672385,269709
Nov-04,751073,232019,573757,354556,376448,277314,226107,274193,284933,271204,571617,448753,397190,618512,198503,309444,230215,232441,468580,265209,342099,386488,213179,268300,225803,191648,327432,172658,521785,199745,176449,179196,208144,303507,457025,270180,161665,201998,260519,687005,350940,393673,470728,286765,357614,203654,303719,,309397,685994,270867
Dec-04,760479,232667,579433,360017,379753,279702,226835,275141,285729,272339,577678,454762,401347,622078,199074,315278,231224,233510,474756,267041,343872,387603,214429,270123,226869,192282,330403,173248,527366,200427,177030,180104,208960,303654,463285,271628,162667,202881,262234,698124,354164,396806,476119,288719,364353,204545,305873,,312333,693989,272461
Jan-05,768913,233629,584761,365762,382267,282322,227610,276013,286388,273236,582896,461446,405636,625014,200329,321497,232179,234492,481430,267761,345891,388597,215383,271947,227684,192881,333024,173775,531190,200853,177382,181172,209964,303888,469038,272862,163810,203624,264029,705992,358818,399845,481048,291715,369118,205304,308191,221630,314646,696103,274083
Feb-05,778836,234421,590092,371809,384223,284123,228317,276574,286965,274208,587321,466914,408942,629273,201734,329101,233207,235277,487400,268138,347823,389159,216123,273662,228390,193494,335863,174285,534209,201345,178059,182278,210808,304702,478263,274117,165066,204221,266076,716505,362427,402586,485680,295346,372170,206444,310181,219256,317229,703325,275217
Mar-05,789932,235100,595069,378579,385731,285609,228887,276963,287549,275035,591728,473402,413085,633637,203169,336696,234239,235888,493181,268489,348976,389935,216614,275803,228972,194213,339409,174730,538084,201580,178777,183414,211553,305566,487113,275946,166149,204797,268520,727418,365910,405405,489006,298576,373842,207895,311826,217671,319866,713752,276186
Apr-05,802220,235428,600403,386302,387439,287234,229283,277120,288368,276103,597611,480942,417885,637892,203593,345996,235302,236432,500294,269669,350438,390975,217128,277847,229913,194899,344148,175107,542134,202082,179692,184445,211861,306692,499573,277680,167267,205148,270681,742565,367577,408680,493157,301390,377087,209659,313386,216049,323777,726992,276960
May-05,814256,235826,605745,394986,389235,289619,229492,277263,289533,277270,604401,491635,423744,640955,204209,356674,236434,237208,508104,271276,351981,392621,217771,280038,230813,195636,349314,175536,546717,202826,180514,185535,212331,307639,505741,279459,168461,205636,273320,758348,369683,411364,497170,302754,381522,211161,315823,216378,326932,735569,278311
Jun-05,824872,236381,610908,404293,391526,292688,229798,277262,290959,278830,612115,501595,430525,642631,204877,370418,237714,238166,517294,273049,353761,394335,218676,282355,232154,196281,355104,175976,551462,203949,181802,186658,212348,309022,510730,281133,169722,205974,276743,775825,371258,413447,501478,303671,384822,212649,317692,217830,329865,743566,279417
Jul-05,836769,236948,616510,414330,394215,295960,230142,277339,292325,280643,619418,510897,438127,644196,205828,385412,239269,239207,527407,275180,355208,396029,219868,285256,233737,196938,361366,176509,556405,205201,182883,187899,212724,310598,513136,283709,170951,206649,281190,794303,373158,415159,504900,304271,387926,213822,320064,219225,332609,753392,281309
Aug-05,849108,237692,622658,424521,397428,299429,230726,277787,293695,282585,626726,518600,446939,645310,206369,399675,240823,240339,538051,277279,356477,397687,221051,288251,235695,197569,368389,177108,562007,206304,184309,189005,213162,312716,518531,286814,171317,207314,286702,811659,374333,417259,509335,306102,391084,215269,322476,220453,335884,765331,283266
Sep-05,861499,238483,629568,434167,401249,302660,231349,278546,295134,284468,633546,526686,454935,648167,206772,414290,242382,241470,546531,279179,358332,399115,222260,291172,237621,198165,375798,177735,567585,207223,185614,190175,214492,315058,522945,290650,172027,208112,292137,827744,375907,419757,514092,309225,395616,216591,325608,221624,339394,775642,285778
Oct-05,871532,239081,636657,442519,405125,305686,232035,279383,296524,286400,640495,533132,461974,650979,207149,425987,243774,242704,553983,280784,360110,400639,223630,293976,239860,198708,382343,178336,573501,207879,187432,191380,214808,317687,525704,294332,172602,208868,297590,840137,377182,422204,518634,312612,400625,217950,328947,222535,342665,782523,288261
Nov-05,877502,239698,642492,449817,408649,308305,232740,280052,297873,288162,647119,538591,468405,653012,207546,436985,245151,243797,558662,282118,362071,401848,225279,296542,242021,199351,388246,178936,578849,208508,188731,192708,214834,320455,527156,298005,173796,209606,301483,851096,378581,424481,521274,314752,404536,218577,332029,223485,345581,789041,290564
Dec-05,882091,240056,648807,456387,411666,310677,233330,280667,299092,289893,652892,541721,474169,652374,207892,442718,246558,244801,564950,283088,363357,402867,227017,299093,244441,200018,394314,179506,582943,209001,189651,193828,215346,323243,527496,301472,174780,210125,303244,862103,380057,426406,523224,316712,407833,219034,335281,224398,348167,795192,292643
Jan-06,885489,240523,654148,462695,414056,312465,233798,281141,300345,291379,656763,544702,478851,651287,207947,444608,247771,245498,569023,283702,364040,403692,228642,301250,247007,200675,399059,180089,585785,209370,190341,194688,216597,325783,528319,304512,175817,210643,305328,874061,381402,427918,523226,318241,410975,219121,338199,224915,349747,801919,294297
Feb-06,888792,240988,659377,468254,415686,313819,234030,281485,301335,292768,660141,547859,484174,649419,207976,449590,249008,246024,573190,284165,364268,404097,230152,304243,249419,201151,402723,180795,585975,209659,191515,195442,217973,328584,527863,307671,175928,211055,307604,886697,381703,426969,524224,320993,414383,219646,339682,226307,351448,806551,296095
Mar-06,892406,241534,662459,474487,416963,314908,234150,281359,302071,294131,663189,551093,489426,648457,207729,456166,250135,246362,577334,284391,363872,404502,231705,306684,251701,201593,406087,181579,587957,209931,193055,196204,218421,331532,530943,310880,175723,211496,310764,894587,381402,425789,525823,323602,417734,220406,340535,227890,353772,811953,298032
Apr-06,895717,242155,664450,481375,417756,316130,234173,280865,302671,295648,667099,553295,495962,646835,207585,463426,251422,246648,582149,284590,363721,404965,233255,309430,253502,202005,411054,182205,589469,210206,194904,196948,218766,335117,534632,314920,175243,211791,315592,903189,380362,425699,529083,326473,420482,221338,341109,229765,356071,815448,300446
May-06,899608,242969,666242,487763,418705,317590,234169,279957,303457,297403,670677,553687,502192,645038,207774,466325,252748,246910,587326,284870,363383,406268,234745,311824,254930,202360,416870,182689,592079,210498,196066,197795,218561,338625,538287,318575,175831,212105,320392,907059,380172,426108,530344,328692,422925,222180,342899,230449,358084,817769,303278
Jun-06,901944,243874,668503,492841,419145,319414,234218,278961,304546,299296,674013,553637,508356,642811,208296,467057,254213,247382,591016,285173,363571,407509,236189,314982,256151,202679,423533,183206,592302,210849,197402,198625,218450,343563,538723,322133,176512,212401,326885,911836,379838,426341,530246,331095,424664,222969,344748,230983,359652,817499,306132
Jul-06,903283,244839,670473,495796,420016,321131,234335,278052,305926,301337,676171,553716,514262,639354,208976,466069,255807,248086,594690,285417,363393,408476,237661,318021,257309,202944,428483,183849,592780,211307,198141,199499,218597,349742,538387,325057,177131,212765,330459,916154,379704,424959,528043,333529,426642,223964,346736,231578,361391,815117,309189
Aug-06,904253,245875,672015,497609,421262,322607,234473,277306,307352,303460,676768,553104,519743,636196,209416,463774,257387,248786,597504,285768,363338,409488,239282,320506,258529,203243,432922,184510,592471,211865,199659,200193,219493,356571,537634,328114,177536,212955,334045,919551,379811,424727,525947,336147,428047,224562,349148,232042,363386,814526,311683
Sep-06,903065,247055,672204,497746,422670,323511,234522,276639,308682,305412,676631,550483,524537,632673,209963,460370,258818,249425,599138,286380,363020,410005,240721,322280,259605,203726,434620,185094,592395,212414,201092,200887,220325,362807,536320,331300,178319,213341,337227,923927,380360,423959,522750,338319,429327,225041,351782,232263,365164,813896,314101
Oct-06,900413,248479,671741,496730,423884,324229,234548,275939,309826,307162,675429,546824,528830,630097,210550,458846,260092,250070,598886,287080,362996,410156,241944,323615,260448,203967,436806,185776,592179,212963,202987,201221,221113,368100,533414,334372,179350,213915,334758,923571,381346,422631,520326,340351,430915,225169,354247,232240,366874,812044,316932
Nov-06,896387,249566,670317,495250,424918,324701,234467,275059,310627,308540,673757,543608,531286,626566,210983,455795,261131,250643,598133,287530,362741,409736,242642,324414,261368,204275,438579,186431,591682,213419,204385,201496,221815,372884,529917,336945,179947,214616,334505,925111,381864,421114,516926,342299,431147,225835,356127,233316,368575,807531,319730
Dec-06,892110,250551,669212,492737,425814,324886,234320,273918,311463,309834,670963,541560,532425,623191,211368,452878,262024,250940,596942,287751,362858,409648,243259,324907,262178,204357,440454,187030,590791,213833,205484,201667,222567,377157,528047,338558,180125,215013,333217,923602,382226,419295,514726,344328,431268,226645,358081,234858,369863,803521,322075
Jan-07,888430,250829,668051,490019,426638,324916,234147,272453,312062,311092,667581,539408,532691,620576,211528,449674,262537,251018,595657,288313,362765,409533,243544,325455,263055,204661,441605,187423,589734,213982,206204,201834,223277,381685,525824,339408,180040,215174,336458,923573,382555,417684,511390,346090,429325,227514,359843,236537,370877,802959,323593
Feb-07,884695,250755,667164,487173,426725,324985,234005,271007,312614,312116,665113,537967,533885,618690,211745,447848,263103,250967,593910,288546,362589,409118,244419,326128,263906,204872,442446,187660,588675,214171,206521,201882,223771,385964,524200,340094,180229,215113,335987,922364,382100,415475,509479,347460,428411,228120,360929,237349,371672,805919,324868
Mar-07,881189,250453,667495,484177,426073,325233,233574,269232,313040,313242,663921,536435,536935,617573,211671,447386,263714,250897,592586,288658,361487,409052,245211,326683,264801,204950,443725,187868,587555,214332,206670,201741,224312,390123,521951,340421,180469,215049,335075,921871,381089,414651,507340,348655,427647,228520,361214,238093,371631,809129,326408
Apr-07,877411,250739,666341,480852,424580,325368,233003,267382,313527,314326,663947,536374,541108,615667,211555,447533,264486,250631,591587,288170,360208,409539,246271,326839,265519,204832,445736,188071,585852,214644,206961,201722,224740,393524,518939,341725,180669,214821,334850,921255,379431,413020,505367,349863,428257,229049,361525,238746,371623,811282,328275
May-07,872014,251259,665990,476789,422715,325640,232313,265054,313972,315636,663240,534955,544203,613458,211439,447073,265273,250321,590817,287774,358544,410711,246619,326793,265743,204715,447812,188376,583941,214612,207843,201584,225265,396893,515275,342766,180833,214497,335285,920381,378162,411897,503756,350689,429143,229344,362444,239570,371635,811852,330185
Jun-07,866470,252011,663993,472089,421090,325800,231737,263198,314267,316997,661370,532402,545758,610604,211411,444887,266052,250118,589296,287494,357044,411934,246792,326623,265914,204688,448847,188790,581591,214547,208552,201555,225627,401041,509978,344649,180903,213546,335557,920600,376579,409894,499942,351412,430312,229810,363108,240138,372201,811495,332438
Jul-07,860313,252595,663129,466574,419832,326318,231144,261235,314464,318200,658643,528871,546163,607943,211397,441803,266728,250057,587904,287067,355204,413034,246656,326513,266122,204796,449387,189340,579894,214426,209110,201509,226020,405132,504272,345813,180955,213329,335793,919166,374638,408860,497766,351972,430613,229998,363904,240657,372357,811921,333868
Aug-07,854855,253523,662528,460745,419206,326484,230659,259929,314681,319348,655805,525657,547693,605969,211270,438069,267218,250041,586543,286970,354092,413815,246687,326476,266572,204950,449344,189802,578818,214630,209685,201643,226485,409215,498675,347046,181020,213320,335984,919392,374525,408109,495098,353054,430470,230579,364366,241075,372082,812848,335013
Sep-07,847537,254449,661624,454742,418315,326559,230494,258079,314571,320109,653250,523181,548591,604648,211090,433681,267284,249848,585163,287005,353108,413707,246671,326287,266890,205134,449393,190115,578735,214830,210385,201656,226889,411679,492369,347238,181137,213704,336264,918380,374851,407318,494204,354245,429516,231001,365464,241610,372544,814202,335867
Oct-07,838209,255308,662069,448634,417658,326547,230256,256314,314192,320659,650912,520274,547590,602821,211078,429578,267131,249565,582094,287351,352471,413007,246700,325619,266990,205421,448695,190339,578529,215169,211091,201635,227341,413605,485974,347323,181382,213116,336616,918687,375961,406236,492881,355461,429044,231709,366542,242068,373565,815883,336932
Nov-07,827973,255877,662002,441752,417021,326581,229678,254246,313258,321046,648297,517160,544625,600533,211403,423439,266516,248917,576992,287434,351006,411532,246627,324904,267197,205586,447268,190659,576918,215413,211386,201479,227540,415237,476082,347350,181578,212711,337080,917725,375327,404400,492265,356671,427622,232397,367463,243035,374837,815931,337996
Dec-07,815605,256355,661851,434728,415691,326275,228935,252612,312434,321228,645283,512752,541599,597660,211932,417794,265904,248252,571679,287411,348951,409875,246493,324227,267426,205669,445145,190890,574560,215728,211139,201382,227649,417020,466298,347641,181805,212296,337709,916643,375645,402131,491306,357857,425249,233238,368306,244164,375630,814277,338503
Jan-08,803301,255571,661388,426656,413805,325417,228198,250698,310981,321239,641807,508211,538872,594273,212271,411481,264799,247543,566799,287219,346173,407769,246032,324048,267750,205624,442009,190841,569934,215960,210870,201203,227653,417718,453551,347278,182096,211742,338167,914443,376069,399632,488672,359163,421505,234041,369138,245639,377495,812940,338657
Feb-08,788652,254438,660019,419046,408745,324675,227455,248313,309367,320962,638714,503237,535991,590490,212290,403741,263851,247196,562095,286454,342717,405967,245503,323608,267561,205589,439800,190826,565212,215797,210276,201123,227555,417067,440112,346745,182380,210591,339138,911376,376313,397896,484479,360103,418169,234653,369007,246564,377440,811006,338658
Mar-08,773481,253079,658310,411021,406934,323893,226867,245334,307320,320616,634340,497466,532738,586564,211999,395916,262945,246677,557100,285090,339174,404298,244776,322349,266978,205507,436982,190512,559423,215305,209822,201024,227541,414655,426772,345828,182445,209516,338707,910831,375682,395926,480777,358869,416854,234958,369205,246979,377486,810165,338857
Apr-08,757692,252637,656096,403855,401772,323355,226157,242012,305850,320140,628960,491314,527963,582668,211390,386633,262489,245625,551320,283340,336009,403145,244242,320922,266175,204974,434531,190535,554833,214752,208910,200923,227482,411185,416682,344588,182287,208736,337685,911333,373341,394515,477016,357286,416006,235031,368526,247188,375675,806932,338793
May-08,742460,252270,652844,396085,400411,322379,225620,239053,304564,319582,622254,485250,522580,579386,211051,380657,262113,244483,544620,281945,333413,401956,243826,319555,265642,204449,431057,190555,551476,214525,207609,200580,227511,407069,408457,342922,182182,208315,334423,916152,370576,390849,472780,355781,414617,235051,368866,247279,374573,803196,338284
Jun-08,728562,251933,649722,389058,395038,321361,224944,236122,303331,318764,616581,481386,516941,576718,210828,373847,261601,243416,537045,281087,331447,400986,243697,318680,265229,203998,427769,190854,549002,214344,206426,200024,227526,402817,398057,340799,182267,208016,331776,918610,367029,386922,468033,355929,410958,235228,368647,247382,373108,798551,337555
Jul-08,715249,251754,646015,381828,393493,319979,224429,233347,301816,317783,611815,477649,512487,574347,210689,366777,260799,242797,529688,280447,329344,399777,243463,317094,264968,203960,424634,190844,546255,214193,205162,199530,227418,398877,386766,338867,182415,207855,329220,907273,364438,382899,463199,355669,407111,235433,368755,247294,371484,792319,337060
Aug-08,703149,251299,643132,374447,389319,318464,223809,230091,300086,316851,607827,473934,507398,572238,210067,357426,259779,242110,523535,279722,326764,398778,242814,315348,264793,204088,421180,190680,542593,214113,204535,198860,227683,394768,375457,336712,182345,207557,326955,890417,361766,379932,458427,354810,403215,235666,368805,247441,371003,786266,336917
Sep-08,691689,250679,639929,366829,387268,316883,223084,227319,298140,315859,603841,469427,502375,569335,209394,348859,258658,241547,517483,278702,323928,397862,242189,313501,264680,204264,417551,190585,538100,214139,203824,198310,227591,391697,364410,335057,180857,206993,324442,872769,360169,377382,453622,354076,400479,235868,368686,247746,370337,782046,336788
Oct-08,680143,249903,636349,358889,383069,315321,222105,225102,295800,314813,599343,466024,497349,566172,208959,341742,257707,240912,511631,277204,321013,397085,241272,311854,264383,204453,413690,190703,533874,213987,203544,197656,227534,388647,354036,332887,179236,206203,321830,866227,358874,374244,448630,353436,397463,236117,368834,248413,369552,780564,336427
Nov-08,666167,249037,632262,351013,379600,313811,221223,222979,292675,313365,593860,462762,492308,562412,208564,335940,256582,239935,506286,275354,318259,395762,240635,309611,263762,204429,409886,190562,529817,213756,203191,197151,226805,385824,342075,330906,177719,205371,319108,859587,358181,372012,443171,353302,395029,236422,368710,248891,368447,778671,336195
Dec-08,652597,248218,628323,343513,374432,312095,220081,220215,289025,311646,588660,459851,486061,558634,207971,329843,255432,238778,501254,273642,315593,394108,239550,307531,263260,204317,405619,190275,525890,213463,202810,196551,226165,382274,332669,328978,177432,204510,316038,852228,356532,369368,437057,352901,392250,236631,368355,248804,367420,774707,335891
Jan-09,639265,247377,623694,336508,368195,310519,218745,216585,285392,309838,585050,455568,480684,554990,207484,324854,254390,237637,496038,271127,312684,392182,238707,305082,262900,204318,401978,189911,521430,212950,202078,195871,225361,377622,322350,327503,177991,203911,312598,845022,354145,368065,430643,352098,389381,236969,367809,248850,366840,773407,335582
Feb-09,631455,247014,619310,330541,363347,309578,217221,212950,282273,308531,582121,451697,475040,551458,207026,320543,253631,236879,490556,269634,309690,390760,237550,302752,262845,204367,397472,189559,518480,212334,201297,195052,225023,373377,315247,325850,178292,203560,308667,837115,351719,366285,424806,350755,386497,237004,368274,249130,366430,773273,334839
Mar-09,624384,246850,615235,324887,358288,309137,215875,209409,279328,307369,579030,448310,469972,547620,206674,315703,252785,236274,484731,268149,305987,389635,236459,300794,262698,204216,392978,189377,514894,211815,200744,194162,224911,368845,307601,323151,178498,204064,304518,830318,348930,364673,418892,349343,383431,236949,368878,249943,365903,771929,333585
Apr-09,618585,246824,611518,319492,355744,308754,214995,206391,276184,306022,574287,446114,462755,544321,206036,310452,251627,235461,478969,267899,302999,388956,235083,298856,262820,203812,388006,189212,511638,211544,200232,193302,225060,365630,300481,321110,177784,204155,300241,823700,346467,361316,414947,347929,381312,236490,369133,249874,365294,767100,332041
May-09,613337,246790,608517,314548,352070,307997,214352,203837,273103,304357,569606,444981,456841,541845,205623,304398,250257,234379,474278,266856,301151,388534,233958,296952,262654,203258,384031,189245,506776,211378,199699,192711,225006,361813,291521,318994,177138,204585,296156,816092,341226,358130,411467,346566,378834,235852,368203,249164,365179,760782,331048
Jun-09,609314,246692,605000,310206,349553,307150,213814,201415,270524,302710,565386,443830,451839,540431,205321,300011,249052,233118,471565,265922,300420,387974,232787,294553,262473,202801,380274,189425,502713,211193,199020,192385,225046,358520,282295,319212,176504,204576,292843,806585,337014,355666,408744,344581,376708,235093,367107,248160,364564,757175,330361
Jul-09,607680,246755,601898,306817,347583,306195,213177,199745,268639,301187,562197,443520,449138,539480,204888,296532,247960,231983,469165,264752,300020,387025,231898,292564,261967,202341,376735,189611,499072,211113,198510,192093,225079,355422,273562,318399,175835,204820,289690,798049,333070,353876,405867,342654,374802,234295,365968,247392,363013,752695,329847
Aug-09,605590,246511,598470,303522,346137,305239,212626,198124,267173,299447,559866,442668,446915,538914,204231,293078,247168,231213,467261,264258,299776,386054,230888,290909,261178,201969,374023,189805,497491,210978,197946,191584,225263,352599,267633,318056,175252,204994,286652,791793,332007,352163,403723,340426,373624,233527,364943,247848,360666,749081,328814
Sep-09,604362,246254,596187,300340,343720,304379,212228,197134,265669,297960,558018,441886,445222,538824,203511,290022,246485,230459,464206,263697,299236,385232,229993,289571,260364,201588,372350,189912,495766,210817,197382,190989,225337,349916,263370,316371,173474,205543,283548,782636,330989,350441,402473,338660,372558,232823,364327,248638,358903,745309,327791
Oct-09,604309,245839,594532,297596,341401,304008,212049,195701,263999,296804,556921,440963,444355,539058,203055,286706,245995,230139,462181,263120,298363,384736,229183,288306,259642,201392,371218,189960,494698,210630,196905,190408,225464,347592,261089,316092,171814,206249,280950,772710,329777,349122,401854,337679,371834,232220,363730,249139,358049,740783,326794
Nov-09,607993,246111,593756,295938,338980,304080,211694,194522,262410,296083,555988,440943,443829,539776,202869,286997,245404,230311,460292,262277,297260,384540,228503,287440,259445,201256,369972,190221,492078,210497,196423,190189,225516,346157,258981,315179,170011,206828,278830,764656,328576,348652,401845,336827,370949,231782,363906,248869,357190,739989,325815
Dec-09,612474,246320,593011,294484,338309,304252,211373,193243,261274,295267,555755,441549,443423,541091,202874,287777,244969,230799,459535,261747,296765,384631,227906,286770,259051,201276,368611,190396,489470,210400,195951,190131,225425,345002,256364,314125,169543,207576,277657,764174,327858,348403,401543,335912,369995,231742,364345,248424,356453,742134,325150
Jan-10,615299,246225,592752,293437,336593,304464,211043,192663,260065,294535,555255,442826,440764,542758,202773,288247,244697,230771,459204,261855,296358,385303,227439,286327,259191,201270,366996,190660,486078,210365,195604,190402,225268,343675,255462,313144,169376,208381,275484,766959,327808,348710,402516,334693,368983,231940,365481,248320,355591,744826,324718
Feb-10,615125,246019,592781,292496,335812,304641,211134,191926,259142,293611,555002,443868,438314,544654,202835,286288,244573,230122,457834,262529,296343,385820,227085,285501,259300,201237,365670,190901,484086,210432,195448,190578,224864,342499,254540,312660,169515,208926,273901,773159,328077,348236,403576,333803,368315,232254,365267,248057,355216,744529,324533
Mar-10,617198,246065,592465,292134,333046,304993,211072,191529,258297,292949,554130,445054,435813,546029,202772,284474,244641,229770,457265,263101,296648,386336,226275,284594,259810,201345,365375,191295,483567,210759,195373,190758,224955,341431,253966,312556,169887,208894,271560,775320,328956,347487,404469,333450,367989,232519,365281,247743,355409,742773,324393
Apr-10,620078,246545,592747,291848,333598,305398,211162,191534,258340,292666,553380,446372,436445,547480,202858,284014,244755,229834,457109,263248,297080,386144,225430,283971,259831,201467,364868,191740,484742,211069,195155,190807,224963,340981,252101,311228,170320,209471,270466,780228,330010,346215,403572,332885,367611,232867,365139,247476,355635,745464,324511
May-10,623182,246893,592719,291229,331897,305674,211072,191961,258299,292557,552533,447456,437312,548096,202932,282625,244870,229962,458585,263115,297548,385350,224474,283755,260067,201627,363498,192024,485486,211332,194808,190997,225258,340208,249870,309978,170663,209729,269220,781436,330808,345249,402482,332778,367629,233266,366089,247488,355830,753010,325106
Jun-10,621551,246823,594140,290026,332794,305637,210945,192516,257856,292119,551801,447441,436646,548440,203142,280862,244718,229492,458883,262463,297211,383977,223660,283255,260143,201434,361312,191908,485939,211243,194469,191013,225282,338565,248706,308060,171138,209579,266604,788614,329920,344253,402348,332024,367529,233571,366191,247812,355712,759708,325587
Jul-10,618675,246190,595163,288274,328943,305094,210383,192179,256137,291003,550560,446057,433700,547449,203154,276520,244290,228579,457893,261584,296401,382357,222550,282406,259958,201150,359043,191392,485029,210991,193799,190659,224823,335934,247165,306452,171385,208189,263327,791714,328247,343893,402975,331262,367097,233724,366460,248573,356184,761718,325424
Aug-10,615325,245268,595689,286162,327333,304070,209740,191676,254019,289726,548585,444299,429588,546084,202680,273479,243676,227414,455116,259867,294363,380821,221346,281426,259570,200818,356568,190855,483425,210632,193280,190188,223868,332646,245864,304923,171686,206778,260325,793871,326592,344116,403134,330253,365402,233695,366829,249401,356789,761324,324877
Sep-10,612042,244297,595027,283810,323761,302658,208913,190685,251295,288344,545672,442791,426247,543350,201862,269330,242862,226081,451814,257719,291750,379193,220332,280099,259309,200598,353347,190281,480998,210183,192619,189365,222749,330382,243654,303433,170954,205479,257339,792647,325522,344907,402038,329733,363544,233456,367228,250595,356974,757282,324303
Oct-10,607625,243352,593389,281187,321877,300948,208000,189841,249096,287094,542260,441421,422159,541295,201081,266905,241987,224656,448778,255746,289030,377740,219590,278532,259073,200416,350289,189631,477012,209614,192163,188684,221983,328277,241855,300746,170021,204475,254591,791624,324421,344659,400113,329093,360826,233304,367110,251043,357367,754111,324044
Nov-10,602646,242287,591274,278491,317998,298970,206868,188512,246546,285752,538898,439385,418215,539513,200267,264060,241041,223177,445707,253727,286822,376345,218719,276987,258710,199846,347601,188709,472409,209071,191678,187835,221222,325900,240953,297865,168912,203518,251635,794094,323102,343205,398379,327758,358188,233241,366163,251730,357399,747960,323365
Dec-10,598972,241413,588736,276037,314784,297179,205644,187396,244484,284502,535690,437975,414178,539104,199650,261647,240028,221797,442874,252002,284031,374944,217681,275277,257918,199156,344795,188072,468315,208514,191522,187157,220427,322801,239916,295352,168483,202990,249069,793755,321187,341391,397443,325987,355942,233127,365825,252139,357716,746654,322661
Jan-11,595890,240629,587134,273539,311430,295666,204543,186036,242236,283132,533202,436726,410932,538067,198949,258645,238766,220619,440393,250260,281468,373612,216584,273446,256707,198209,341876,187665,466718,208026,191455,186546,219704,319875,237500,295410,168134,202866,246617,793662,321442,340139,396094,324103,353629,232780,365185,252872,357075,744262,322146
