RegionName,California,Texas,New York,Florida,Illinois,Pennsylvania,Ohio,Michigan,Georgia,North Carolina,New Jersey,Virginia,Washington,Massachusetts,Indiana,Arizona,Tennessee,Missouri,Maryland,Wisconsin,Minnesota,Colorado,Alabama,South Carolina,Louisiana,Kentucky,Oregon,Oklahoma,Connecticut,Iowa,Mississippi,Arkansas,Kansas,Utah,Nevada,New Mexico,West Virginia,Nebraska,Idaho,Hawaii,Maine,New Hampshire,Rhode Island,Montana,Delaware,South Dakota,Alaska,North Dakota,Vermont,District of Columbia,Wyoming
16-Feb,459941,169786,277262,196764,178680,166039,120459,132639,157004,162761,303430,249922,304631,358610,123725,210860,145812,133719,277251,159988,208223,312285,119352,155074,156269,120837,286793,113505,238565,132896,110556,110355,127554,257890,223021,173420,96900,141107,195088,557004,197358,239899,249227,231252,229670,170785,289863,228345,228467,542670,223592
16-Mar,461586,170668,278211,198096,179554,166396,120969,133127,157963,163230,303361,250054,307347,360376,124071,211722,146592,134243,277675,160472,209179,314701,119670,155565,156317,121343,288989,113872,238594,133274,110794,110711,127972,259179,224026,174371,97162,141329,196609,559364,197784,240063,250614,231685,230404,171630,290462,228965,229177,544475,223963
16-Apr,464209,171521,279201,199430,180288,166611,121436,133889,158901,163828,303574,250428,310132,362384,124352,212551,147275,134720,278443,161023,209845,317403,120028,156007,156558,121890,291533,114205,238270,133637,111011,111068,128356,260382,225557,174930,97329,141493,197389,561355,198622,240611,251596,232162,231386,172543,290209,229301,229822,547179,224243
16-May,466729,172547,280045,200668,180790,166688,121864,134702,159769,164554,303679,251167,312507,364138,124731,213571,147839,135288,279506,161742,210494,319828,120323,156651,156934,122378,294716,114534,238074,134004,111255,111473,128802,262077,226879,175588,97528,141950,198673,562979,199335,241633,252080,232739,232318,173445,289474,229161,230127,550740,224513
16-Jun,469406,173515,280716,202068,181433,167127,122277,135622,160470,165456,304137,251895,315124,365879,125264,214670,148409,135891,280353,162708,211410,322152,120655,157272,157483,122947,297743,114894,237973,134419,111535,111878,129273,263990,228543,176063,97682,142616,199816,565606,200020,242692,252715,233007,233469,174093,288770,228997,230420,553541,224680
16-Jul,471700,174567,281418,203528,182202,167605,122734,136538,161090,166324,304697,252567,318059,366748,125952,215288,149112,136583,281312,163603,212621,324606,120882,157874,157969,123477,300780,115269,238057,134887,111842,112226,129801,266023,229861,176597,97834,143440,201239,568422,200247,243561,253497,233613,234727,174712,288687,229045,230813,555256,224829
16-Aug,474635,175485,282231,204913,182934,168170,123269,137410,161722,167140,305233,253226,320696,367808,126605,216333,149883,137209,281993,164641,214111,327148,121154,158588,158416,124027,303322,115620,238004,135326,112212,112507,130284,267464,231197,176732,97962,144289,202557,572759,200988,244543,254556,234559,235650,175407,288678,229312,231160,557053,224702
16-Sep,477339,176463,283093,206142,183559,168601,123831,138483,162251,167998,305660,253944,323466,369529,127265,217456,150777,137849,283195,165710,215431,329454,121383,159387,158830,124540,305951,115951,237835,135704,112546,112801,130778,269332,232450,177041,98023,145179,204203,577115,202220,245783,256833,235716,236300,176333,289105,229662,231468,558317,224522
16-Oct,480296,177349,284089,207276,184252,169059,124408,139556,162965,168840,306239,254607,325949,371506,127865,219052,151672,138552,284127,166852,216816,331578,121756,160252,159163,125157,308276,116341,238159,136102,112813,113152,131247,271164,232979,177813,98068,146031,205939,580657,203582,247245,258541,236678,236999,177273,289439,229949,231738,558781,224415
16-Nov,482792,178455,285147,208585,185098,169583,125037,140532,163752,169734,306776,255442,328987,373865,128375,220617,152640,139361,285251,167768,218013,333929,122191,161017,159423,125782,310431,116708,238955,136516,113068,113514,131693,273511,234065,178939,98082,146764,207536,583003,205082,248410,259777,237421,237784,178270,289885,230321,232191,561482,224555
16-Dec,484939,179625,286456,209846,186012,170282,125729,141381,164712,170653,307364,256398,331990,375718,128806,221890,153616,140041,285999,168602,219142,336302,122615,161725,159565,126408,312802,117088,239846,137006,113372,113881,132176,275727,233648,179924,98173,147516,208990,585677,206068,249266,260273,238362,238816,179232,290006,230711,232776,564854,224587
17-Jan,487302,180678,287696,211157,186993,170766,126461,142217,165506,171524,308157,257357,335022,377313,129236,222851,154469,140744,287097,169472,220077,338985,122920,162185,159791,126922,315057,117287,240739,137603,113720,114270,132689,277800,234400,180322,98217,148269,209807,588119,207093,250358,260730,239473,239709,180179,290059,230738,233307,570653,224625
17-Feb,489848,181726,288646,212346,187760,171208,127155,143110,166382,172320,308811,258399,338080,378297,129849,224005,155235,141452,288044,170333,221052,341660,123165,162750,159911,127415,317711,117519,241213,138188,113996,114638,133260,279756,235198,180603,98323,149256,211014,590139,207883,252429,261490,240570,240154,181126,289678,230789,233733,574892,224626
17-Mar,492934,182657,289469,213605,188673,171634,127800,144151,167241,173199,309908,259201,341186,379472,130597,225358,156133,142226,289037,171197,222271,344516,123449,163242,160377,128030,319980,117739,241726,138780,114273,115064,133903,282009,238351,180582,98438,150401,212179,592128,208716,254378,262473,241724,239997,181917,289293,230525,234208,578421,224678
17-Apr,495733,183658,290494,215014,189513,172365,128472,145212,168147,174150,310594,260074,344678,381517,131430,226686,157220,142934,289782,172105,223789,346953,123780,164066,160903,128717,322396,118164,242414,139323,114598,115423,134590,284533,240728,180954,98657,151570,214276,594901,209873,256020,264731,242775,239290,182709,288850,230284,234754,578856,224818
17-May,498963,184506,291913,216417,190287,173133,129123,146379,169049,175085,311902,260654,348082,383806,132228,227895,158364,143468,290311,173032,225494,349233,124126,164778,161518,129455,324275,118578,243236,139836,114946,115854,135087,287025,243186,181376,98911,152464,216042,599390,211194,256671,267204,243771,238959,183528,288983,230406,235604,578133,224891
17-Jun,502425,185366,293622,217806,190876,173870,129792,147372,170102,175892,312613,261397,351605,386380,132963,229348,159493,144025,291110,174057,227065,351424,124380,165575,161829,130117,325851,118957,243991,140354,115219,116238,135463,289552,245666,182049,99224,153192,217960,603018,212660,257682,269809,244745,239034,184471,289456,230841,236662,577601,225150
17-Jul,505338,186126,295226,219050,191387,174576,130374,148195,171280,176594,313734,262000,355196,388969,133563,231072,160593,144578,291531,175063,228392,353371,124680,166290,162150,130802,327220,119226,244823,140817,115472,116786,135873,291846,249051,182767,99566,153893,219797,605927,214131,259040,271584,245741,239349,185386,290014,231471,237545,579019,225414
17-Aug,508025,186890,296690,220449,192069,175297,131126,149048,172421,177385,314950,262743,358604,390929,134233,232237,161687,145269,292415,176087,229378,355226,125071,167008,162451,131458,328856,119532,245729,141305,115740,117317,136407,294306,251965,183536,99967,154611,221736,606606,215208,260670,272815,246634,240106,186202,290321,231575,238765,580100,226040
17-Sep,510995,187711,298057,221806,192834,176088,131919,149933,173767,178248,316374,263418,361641,392899,134873,233548,162635,146111,293240,176974,230380,357190,125617,167660,162879,132136,330596,119943,246738,141788,116090,117797,137046,296150,255493,184206,100380,155423,223840,608687,216093,262201,273676,247776,241038,186941,291288,231740,239986,582032,226866
17-Oct,514390,188680,299485,223151,193687,176919,132817,150896,175044,179306,317611,264204,364832,394388,135734,234870,163539,146935,294522,177759,231292,359456,126114,168295,163277,132744,332291,120409,247556,142253,116457,118193,137694,298104,259489,184453,100863,156349,225730,611386,216848,263736,275154,249025,242187,187563,292967,231792,241631,584652,227845
17-Nov,518467,189659,300918,224344,194482,177660,133589,151902,176453,180309,318822,265090,367804,396646,136554,236434,164468,147709,295829,178674,232565,361608,126504,168984,163816,133495,334127,120832,248548,142771,116857,118618,138431,300028,263839,184808,101391,157379,227910,615235,217648,265657,277446,250548,242912,188228,294217,232152,242972,586692,228777
17-Dec,522645,190543,302165,225560,195342,178385,134308,152883,177795,181365,320026,265782,371375,398559,137422,237699,165464,148385,297006,179799,233972,364167,127014,169696,164367,134198,335873,121239,249098,143313,117178,119103,139175,302425,267889,184985,101826,158405,229950,618255,218459,267427,279904,251722,243127,188730,294555,232187,244232,589121,229728
18-Jan,527025,191306,303503,226479,196189,179211,134784,154086,179210,182420,321415,266641,374783,400624,138070,239117,166432,149063,297502,181139,235547,366457,127537,170650,165057,134969,337554,121604,249443,143696,117528,119587,139882,304426,270699,185404,102201,159286,232245,620771,219782,268982,282109,252499,243161,189276,293810,232401,245216,589452,230625
18-Feb,531352,192117,304955,227563,196820,180088,135379,155312,180572,183559,322831,267161,378866,403008,138827,240883,167543,149695,298163,182248,237113,368567,128108,171595,165618,135632,339520,121786,249404,143990,117875,120106,140482,306885,273862,186112,102493,160148,234624,623145,221411,269875,283777,253342,244063,189838,292650,232218,245891,593000,231530
18-Mar,535175,193128,306449,228845,197186,181280,136055,156546,181725,184620,324064,268016,382680,405547,139682,242714,168554,150451,298956,183364,238743,370536,128604,172796,165878,136272,341848,121972,249660,144288,118204,120593,141020,309321,276002,187296,102778,160809,237073,625202,223174,271149,285354,254389,245732,190600,291585,232568,246299,592026,232185
18-Apr,538029,194266,307866,230319,197517,182325,137014,157623,182914,185554,325470,268669,386312,407382,140677,244527,169588,151290,300320,184314,240178,372968,129144,173749,165882,136793,343997,122160,249924,144804,118471,121116,141554,312340,278740,188428,103002,161597,239686,627315,224011,272513,286247,255857,247683,191397,290162,232676,246903,593243,232858
18-May,540172,195357,309124,231791,197985,183303,137905,158558,184143,186540,326245,269683,389102,408712,141545,246164,170539,152173,301389,185486,241324,375796,129738,174680,165693,137240,345854,122502,250264,145391,118799,121550,142180,315159,281333,189262,103151,162462,242667,628267,224795,273873,287052,257637,249267,192345,290436,232856,247589,594075,233345
18-Jun,542138,196373,310440,233018,198600,183903,138716,159569,185490,187565,327248,270561,391268,409993,142450,247624,171571,152958,302309,186428,242201,378355,130355,175445,165732,137711,347577,122700,250824,145762,119206,121941,142782,317555,284861,189792,103278,163404,246097,629287,225559,275078,287754,259365,250305,193274,290746,232447,247724,598919,233958
18-Jul,544341,197281,311896,234181,199094,184482,139477,160575,186787,188723,327795,271453,392723,411742,143437,248884,172641,153745,303298,187360,243085,380694,130998,176229,165712,138241,349467,122921,251310,146132,119665,122286,143238,320047,288418,190048,103366,164160,249453,630352,226658,276102,288611,261054,251203,194280,291767,232147,248193,603510,234516
18-Aug,545998,198220,313462,235281,199546,185053,140131,161660,188012,189801,328565,272073,394139,413312,144370,250116,173635,154578,303950,188107,244263,382735,131594,177020,165939,138745,350923,123156,251941,146491,120072,122585,143642,322240,292292,190543,103428,164871,252134,632527,227805,277669,290021,261960,251763,195201,291725,232037,248428,606384,235067
18-Sep,546975,198983,315109,236419,200077,185704,140718,162590,189157,190815,329474,272612,395916,414189,145138,251554,174599,155206,304423,189037,245313,384694,132164,177838,166027,139207,352202,123457,252206,147005,120531,122951,144094,324736,294870,191136,103564,165564,254442,633843,228762,278947,291246,263011,252262,196174,292012,231898,249193,609107,235654
18-Oct,547687,199874,316554,237485,200565,186294,141291,163473,190317,191633,330449,273145,397761,415077,145693,252728,175521,155786,304672,189903,246407,386696,132686,178581,166257,139666,353005,123814,252531,147481,120966,123310,144602,327443,296344,192467,103677,166269,256852,634508,229547,280101,292066,264012,252832,197198,294143,231733,249624,611508,236241
18-Nov,548339,200637,317799,238535,201025,186982,142034,164230,191508,192529,331368,273882,399165,415609,146439,253771,176326,156317,305155,190827,247293,388775,133238,179347,166198,140026,354195,124136,252516,147910,121395,123801,145243,330104,296729,193602,104002,167043,259680,634810,230249,280608,291997,265354,253740,198165,296482,231600,250175,614682,237097
18-Dec,548137,201556,318811,239615,201261,187631,142798,165152,192589,193423,331897,274876,399714,416613,147341,254635,177107,157023,305734,191571,248210,390099,133646,180113,165995,140468,355271,124515,252957,148325,121800,124309,145791,332567,298036,194869,104342,167902,262349,635280,231198,281390,292159,266490,254645,199036,298360,231764,250693,616518,237890
19-Jan,547496,202436,319703,240590,201325,188351,143613,165835,193517,194417,332173,275840,400282,417047,148398,255735,177947,157722,306514,192242,249132,390842,134111,180867,165707,140981,356440,124795,252843,148813,122175,124805,146339,334672,299268,195935,104746,168741,265031,635990,231516,282180,292478,267781,255615,199796,298565,232154,251245,617531,238875
19-Feb,546297,203319,320625,241231,201520,189053,144273,166525,194330,195300,332349,276936,400436,417110,149225,256799,178784,158428,307059,193027,249955,391502,134596,181531,165683,141612,357013,125281,253155,149354,122598,125201,146755,336427,300361,196793,105020,169420,267317,636445,231749,283111,292856,269122,255806,200488,299968,232646,252159,616245,239700
19-Mar,545777,204000,321642,241601,201802,189506,144936,167099,195285,196189,332662,277906,400820,417117,149900,258063,179610,158998,307439,193822,250681,392248,135139,182014,165887,142174,357273,125704,253196,149859,123031,125563,147233,337995,300499,197535,105336,170107,269838,637036,231902,283798,293339,270349,255981,201158,301826,232884,253236,619196,240913
19-Apr,546070,204537,322539,242006,202188,189937,145417,167728,196265,197118,333019,278897,401056,417394,150472,259014,180333,159522,307543,194727,251367,392948,135651,182546,166097,142759,357602,126153,253507,150237,123517,125959,147728,339222,301006,198196,105688,170815,271934,637298,232761,284558,293882,271355,256002,201818,304421,233301,254122,622115,242103
19-May,546697,205111,323351,242405,202509,190431,145979,168394,197203,197984,333566,279686,402081,417982,151154,260166,181124,160068,307879,195420,252178,393396,136148,183107,166383,143396,358228,126515,253668,150564,123947,126375,148221,340490,301565,199070,106067,171526,273839,637486,233670,285711,294487,272153,256110,202343,305357,233577,254858,625667,243520
19-Jun,547361,205704,323969,242951,202749,191172,146608,169060,197981,198840,334156,280497,403519,418483,151812,261376,181867,160656,308218,196197,253186,394076,136692,183755,166617,144046,359099,127025,253709,151037,124355,126838,148777,342010,301295,200108,106429,172202,275365,637724,234607,286808,295062,273105,256336,202869,305985,234149,255913,626175,244811
19-Jul,548276,206364,324495,243608,203053,191936,147323,169805,198733,199640,334886,281362,405428,418815,152448,262735,182574,161209,308627,197022,254219,394992,137240,184428,166912,144648,359885,127600,253770,151517,124738,127257,149407,343528,300627,201349,106793,172990,276991,638081,235455,287917,295915,274062,256480,203358,305858,234500,256767,626199,246189
19-Aug,549641,206973,324947,244237,203271,192675,148026,170461,199538,200454,335411,282360,407535,419588,153097,264350,183332,161648,309100,197958,255103,396120,137794,185058,167059,145282,360917,128185,253754,151989,125155,127722,150013,345294,299966,202463,107142,173788,279181,638267,236440,288461,296586,275660,256657,203943,306663,234920,257643,627772,247497
19-Sep,551515,207621,325330,244872,203373,193333,148762,171158,200298,201263,335749,283430,409541,420769,153884,265730,184162,162143,309596,198817,256078,397255,138325,185668,167273,145951,361948,128711,254026,152349,125513,128151,150519,346996,299960,203536,107434,174536,281535,638248,237669,289235,297382,277016,256777,204479,306761,235320,258127,629193,248757
19-Oct,553441,208052,325762,245566,203419,194003,149453,171831,201015,202116,336104,284451,411530,422151,154724,267261,185044,162647,310057,199772,257025,398191,138917,186312,167437,146646,363374,129197,254302,152732,125904,128608,150969,348430,300675,204154,107703,175211,283911,638413,239179,290076,298337,278414,256643,205016,305012,235815,258669,630758,249997
19-Nov,555360,208467,326269,246290,203453,194623,150067,172583,201590,202911,336531,285218,413929,423399,155437,268828,185986,163168,310255,200674,257964,399034,139555,186911,167797,147355,364416,129772,254707,153110,126298,128936,151266,349736,301825,204823,107782,175793,285801,638379,240823,291302,299712,279479,256358,205546,303149,236109,259232,631704,251076
19-Dec,558124,208731,326929,246964,203574,195248,150683,173222,202214,203656,337269,285840,416812,424624,156002,270809,186911,163599,310465,201640,258811,400210,140272,187494,168312,148037,365502,130342,254982,153460,126749,129212,151616,350905,302701,205507,107868,176298,287910,638411,242492,292458,301023,280868,256186,206211,302001,236330,259829,633431,252289
20-Jan,561325,209048,327569,247841,203780,195810,151382,173923,202914,204311,338096,286379,419923,426330,156543,272626,187831,163999,310744,202559,259588,401891,140991,188004,168842,148662,366552,131080,255795,153802,127206,129484,151970,352538,303871,206353,107927,176882,289989,638388,244529,293690,302406,282348,255997,206927,302500,236358,260532,636371,253449
